Code,Year,Estimate,MOE,source,sumlevel,geoid,county,state,st,cnty,fips,Line_Type,Tenure,Household income,Household type,Cost burden
T7_est83,2017,55,22,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is less than or equal to 30%
T7_est84,2017,10,13,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est85,2017,10,13,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 50%
T7_est86,2017,0,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden not computed (household has no/negative income)
T7_est87,2017,100,29,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",All
T7_est88,2017,95,31,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is less than or equal to 30%
T7_est89,2017,4,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est90,2017,0,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 50%
T7_est91,2017,0,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden not computed (household has no/negative income)
T7_est92,2017,10,12,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is large family (5 or more persons),All
T7_est93,2017,10,12,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is less than or equal to 30%
T7_est94,2017,0,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 30% but less than or equal to 50%
T7_est95,2017,0,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 50%
T7_est96,2017,0,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is large family (5 or more persons),housing cost burden not computed (household has no/negative income)
T7_est97,2017,40,21,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is elderly non-family,All
T7_est98,2017,30,16,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is elderly non-family,housing cost burden is less than or equal to 30%
T7_est99,2017,10,16,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is elderly non-family,housing cost burden is greater than 30% but less than or equal to 50%
T7_est100,2017,0,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is elderly non-family,housing cost burden is greater than 50%
T7_est101,2017,0,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is elderly non-family,housing cost burden not computed (household has no/negative income)
T7_est102,2017,25,14,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,other household type (non-elderly non-family),All
T7_est103,2017,20,12,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is less than or equal to 30%
T7_est104,2017,4,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 30% but less than or equal to 50%
T7_est105,2017,0,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 50%
T7_est106,2017,0,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,other household type (non-elderly non-family),housing cost burden not computed (household has no/negative income)
T7_est107,2017,1130,92,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Owner occupied,household income is greater than 100% of HAMFI,All,All
T7_est108,2017,275,47,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Owner occupied,household income is greater than 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",All
T7_est109,2017,260,49,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is less than or equal to 30%
T7_est110,2017,10,11,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est111,2017,4,11,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 50%
T7_est112,2017,0,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden not computed (household has no/negative income)
T7_est113,2017,600,62,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Owner occupied,household income is greater than 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",All
T7_est114,2017,570,59,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is less than or equal to 30%
T7_est115,2017,30,18,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est116,2017,0,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 50%
T7_est117,2017,0,17,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden not computed (household has no/negative income)
T7_est118,2017,35,21,2013thru2017,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Owner occupied,household income is greater than 100% of HAMFI,household type is large family (5 or more persons),All
